Household ID,Date,Electricity Usage (kWh),Water Usage (Liters),Food Waste (kg),Carbon Footprint (kg CO₂),Location
1539,2023-10-07,15.02,137.9,1.19,15.9,Bangalore
6615,2023-09-26,6.71,277.1,1.53,9.1,Bangalore
3956,2023-05-05,19.95,182.3,1.53,21.01,Chennai
9077,2023-04-26,29.07,74.1,1.28,28.72,Mumbai
4722,2023-06-23,6.15,276.7,0.49,6.52,Mumbai
6087,2023-06-30,21.49,131.8,1.79,22.92,Bangalore
7460,2023-08-14,24.38,122.5,0.57,23.08,Mumbai
3170,2023-06-06,10.33,223.0,0.28,9.86,Kolkata
4391,2023-06-13,11.83,212.8,0.67,11.99,Mumbai
7942,2023-03-12,10.04,440.1,1.02,11.08,Chennai
2616,2023-08-10,12.44,304.1,0.49,12.18,Mumbai
7458,2023-05-06,7.75,434.6,0.73,8.44,Mumbai
3756,2023-05-25,14.26,116.1,1.08,14.99,Chennai
7853,2023-06-25,14.22,210.8,0.71,14.22,Chennai
8709,2023-06-01,25.18,299.9,0.27,23.2,Bangalore
2936,2023-07-01,25.02,118.9,0.47,23.46,Chennai
4091,2023-12-13,24.92,107.6,1.61,25.65,Bangalore
1968,2023-03-26,19.18,347.6,1.91,21.08,Kolkata
8297,2023-12-30,13.15,344.2,0.38,12.6,Delhi
4203,2023-05-01,15.27,155.4,1.39,16.52,Mumbai
7499,2023-05-09,12.94,152.2,1.82,15.29,Chennai
6173,2023-01-06,19.55,385.5,0.67,18.94,Mumbai
1889,2023-11-30,28.45,102.6,1.68,28.96,Kolkata
9984,2023-07-02,12.11,465.5,1.82,14.54,Delhi
8382,2023-02-07,16.47,474.7,0.67,16.16,Chennai
4531,2023-04-26,21.38,441.9,0.21,19.66,Bangalore
1801,2023-04-12,26.12,144.8,1.84,27.19,Bangalore
9234,2023-01-08,11.33,57.6,0.73,11.66,Chennai
4349,2023-08-06,12.01,471.5,0.13,11.07,Chennai
9005,2023-07-26,27.13,204.8,1.0,26.42,Kolkata
4201,2023-03-19,7.01,189.7,0.32,6.95,Delhi
1349,2023-02-24,20.14,167.8,1.81,21.75,Chennai
1583,2023-10-31,26.51,160.0,0.39,24.64,Bangalore
4377,2023-08-16,28.04,380.5,0.68,26.6,Delhi
7028,2023-03-29,5.32,458.6,1.6,7.99,Chennai
8694,2023-01-10,14.24,403.7,1.63,16.08,Delhi
7196,2023-11-04,11.43,353.3,1.81,13.91,Kolkata
8083,2023-10-17,19.2,179.5,1.05,19.38,Chennai
4401,2023-06-13,20.82,296.1,1.97,22.68,Chennai
4185,2023-08-27,29.99,156.6,1.08,29.15,Delhi
6285,2023-11-13,17.82,100.2,1.6,19.24,Chennai
7772,2023-05-24,18.79,104.1,0.79,18.49,Delhi
9490,2023-12-01,15.36,321.7,1.89,17.6,Delhi
4347,2023-01-18,8.69,67.3,1.4,10.62,Chennai
1788,2023-03-12,12.58,488.0,0.25,11.82,Bangalore
5945,2023-06-24,11.17,498.0,0.31,10.67,Kolkata
3889,2023-12-08,25.03,117.2,1.79,26.11,Delhi
6273,2023-10-15,18.65,242.3,1.64,20.07,Bangalore
4272,2023-10-26,12.4,395.6,0.73,12.62,Delhi
6234,2023-12-05,17.23,479.8,1.09,17.69,Bangalore
7902,2023-09-05,10.47,451.1,1.72,12.86,Chennai
8612,2023-07-12,9.63,164.6,0.3,9.27,Kolkata
3492,2023-11-21,26.5,88.3,0.36,24.57,Bangalore
7745,2023-11-02,28.62,179.9,1.46,28.68,Mumbai
5240,2023-09-25,7.0,246.8,0.26,6.82,Delhi
3322,2023-07-23,24.12,212.0,0.77,23.25,Bangalore
6298,2023-12-07,16.33,398.2,0.58,15.86,Kolkata
2861,2023-05-03,14.72,166.0,1.54,16.33,Kolkata
7620,2023-02-27,22.24,436.4,0.1,20.22,Kolkata
5047,2023-12-05,11.66,151.5,0.32,11.13,Bangalore
8581,2023-07-20,5.51,212.6,0.29,5.54,Bangalore
8320,2023-04-22,10.35,251.5,0.7,10.72,Chennai
2098,2023-05-08,9.62,181.0,0.54,9.74,Mumbai
6247,2023-02-05,5.85,394.9,0.53,6.32,Bangalore
2734,2023-08-22,13.03,234.3,0.8,13.33,Chennai
5663,2023-11-06,16.86,449.2,0.51,16.19,Delhi
6909,2023-02-16,23.4,483.6,0.3,21.66,Mumbai
4416,2023-04-25,13.14,436.9,1.21,14.25,Kolkata
7302,2023-09-12,9.86,285.2,1.91,12.69,Mumbai
8593,2023-08-11,10.77,279.4,1.25,12.19,Delhi
1680,2023-05-04,27.28,147.1,1.54,27.63,Bangalore
9163,2023-06-09,10.12,316.5,1.95,13.01,Bangalore
3070,2023-04-06,26.98,478.7,0.39,25.06,Chennai
7668,2023-04-17,16.18,86.3,0.97,16.5,Bangalore
9001,2023-04-30,28.36,388.6,1.21,27.94,Bangalore
3191,2023-04-11,15.2,441.3,0.71,15.1,Mumbai
9859,2023-04-13,9.44,494.0,1.26,11.02,Delhi
8586,2023-06-15,18.73,200.6,1.29,19.44,Kolkata
9872,2023-07-05,19.69,210.0,1.7,21.12,Kolkata
3846,2023-02-01,20.89,153.4,1.68,22.16,Chennai
3463,2023-03-07,15.29,405.1,0.37,14.5,Delhi
7837,2023-06-28,6.22,113.0,0.42,6.44,Mumbai
5922,2023-09-24,20.67,170.5,0.52,19.64,Kolkata
5392,2023-02-06,28.33,182.9,0.6,26.7,Chennai
4183,2023-07-20,28.94,218.7,1.17,28.39,Bangalore
4167,2023-12-24,19.92,239.7,0.72,19.37,Bangalore
3997,2023-02-18,5.5,301.6,1.91,8.77,Mumbai
7521,2023-10-02,7.65,476.8,0.32,7.52,Kolkata
4227,2023-06-17,25.85,161.3,0.57,24.4,Bangalore
7564,2023-09-20,25.74,400.6,1.75,26.67,Chennai
3024,2023-05-13,28.65,354.4,1.21,28.2,Chennai
1329,2023-10-25,19.09,102.2,1.14,19.46,Kolkata
3486,2023-12-10,26.6,414.7,1.23,26.4,Mumbai
2155,2023-06-25,25.62,90.8,0.58,24.22,Chennai
5477,2023-01-11,19.74,382.5,1.55,20.87,Delhi
3185,2023-07-20,24.59,372.1,1.04,24.21,Chennai
8086,2023-10-24,8.14,360.2,0.18,7.69,Mumbai
3317,2023-01-03,20.98,174.5,0.44,19.76,Chennai
4621,2023-08-02,28.84,308.0,1.65,29.26,Bangalore
5491,2023-10-23,9.05,392.7,0.76,9.67,Mumbai
3511,2023-11-03,23.6,336.9,1.57,24.38,Bangalore
8842,2023-02-01,13.02,411.9,1.36,14.44,Bangalore
9641,2023-02-17,25.43,359.5,0.67,24.23,Kolkata
8848,2023-11-23,22.43,173.5,0.34,20.87,Mumbai
6404,2023-09-09,28.15,118.9,1.63,28.6,Bangalore
6393,2023-07-18,22.8,334.4,1.32,23.16,Kolkata
2293,2023-03-30,15.26,391.9,0.67,15.07,Kolkata
3465,2023-04-19,5.27,114.0,1.09,6.92,Bangalore
4175,2023-10-18,24.82,128.7,1.26,24.86,Bangalore
8849,2023-04-18,15.21,55.4,0.1,13.89,Delhi
9444,2023-02-09,21.77,289.3,1.37,22.33,Mumbai
9210,2023-02-21,7.63,294.0,1.35,9.57,Kolkata
3759,2023-04-22,27.27,275.0,0.26,25.06,Mumbai
6255,2023-10-22,15.89,192.2,1.6,17.5,Kolkata
9414,2023-03-09,27.99,242.5,1.67,28.53,Chennai
1002,2023-07-08,22.68,394.8,0.65,21.71,Chennai
9130,2023-11-28,8.04,131.8,0.41,8.06,Kolkata
2259,2023-07-28,19.48,140.7,1.4,20.33,Delhi
9190,2023-03-06,27.75,350.1,0.33,25.64,Chennai
5323,2023-03-03,25.0,440.1,1.73,25.96,Mumbai
6773,2023-09-15,15.45,203.2,1.01,15.92,Bangalore
3568,2023-05-14,28.88,469.7,1.83,29.65,Mumbai
2885,2023-05-02,11.71,76.0,1.32,13.18,Mumbai
8060,2023-11-27,14.38,103.3,0.64,14.22,Mumbai
8844,2023-06-20,23.74,257.0,0.99,23.35,Kolkata
7111,2023-07-29,10.82,375.6,1.11,11.96,Kolkata
3338,2023-10-23,17.88,216.9,1.65,19.39,Mumbai
4758,2023-03-30,23.22,299.6,1.74,24.38,Bangalore
5810,2023-06-16,21.1,62.9,1.4,21.79,Delhi
7791,2023-01-28,8.88,257.8,0.66,9.31,Delhi
8171,2023-08-26,20.74,159.2,1.1,20.87,Chennai
3731,2023-12-02,19.32,282.4,0.35,18.09,Chennai
1869,2023-03-04,18.95,286.6,0.54,18.13,Bangalore
6166,2023-09-12,25.65,388.9,0.68,24.44,Mumbai
1093,2023-02-10,9.6,292.9,0.24,9.12,Kolkata
3987,2023-01-29,23.79,326.4,1.78,24.97,Chennai
9627,2023-10-06,24.02,288.3,0.33,22.28,Mumbai
5947,2023-03-21,23.07,495.7,1.42,23.6,Delhi
7651,2023-02-20,17.65,406.2,1.06,18.0,Bangalore
7979,2023-04-22,14.89,390.0,1.68,16.76,Kolkata
7794,2023-12-27,14.87,332.3,1.51,16.4,Kolkata
7524,2023-10-28,23.35,287.8,1.54,24.1,Chennai
4144,2023-03-31,17.45,205.1,0.89,17.48,Mumbai
4587,2023-08-17,13.46,402.8,1.68,15.47,Kolkata
1076,2023-05-30,20.64,135.3,0.28,19.14,Delhi
9959,2023-08-31,25.93,66.4,0.94,25.22,Delhi
7553,2023-05-18,6.54,364.2,1.99,9.87,Bangalore
9297,2023-05-15,29.3,115.2,1.9,30.17,Bangalore
7694,2023-03-30,7.42,456.7,0.26,7.2,Delhi
3873,2023-01-15,17.79,396.8,1.19,18.39,Delhi
4346,2023-11-29,19.01,321.0,0.7,18.51,Mumbai
8024,2023-12-28,8.46,191.3,1.48,10.57,Kolkata
4148,2023-06-23,27.89,337.1,1.5,28.1,Mumbai
1244,2023-03-31,16.79,264.6,0.1,15.31,Bangalore
3625,2023-08-01,8.58,181.0,1.71,11.14,Bangalore
4849,2023-12-09,22.79,475.3,0.52,21.55,Bangalore
8737,2023-03-02,21.59,122.9,1.94,23.31,Kolkata
9333,2023-12-30,29.07,389.0,1.82,29.8,Chennai
1892,2023-08-08,16.04,410.0,0.46,15.36,Bangalore
6487,2023-03-02,11.69,478.3,1.31,13.14,Bangalore
8251,2023-11-03,6.5,297.2,0.66,7.17,Mumbai
8310,2023-06-15,23.33,290.7,0.3,21.6,Mumbai
3399,2023-01-12,20.43,464.1,1.76,21.91,Chennai
5640,2023-08-04,29.32,410.5,0.44,27.27,Chennai
3960,2023-03-18,22.8,393.6,0.9,22.32,Chennai
8325,2023-08-20,28.33,405.1,1.86,29.22,Chennai
2469,2023-04-22,29.79,271.9,0.24,27.29,Mumbai
4374,2023-03-07,15.71,68.6,1.15,16.44,Bangalore
9847,2023-07-01,8.76,139.2,1.19,10.26,Mumbai
9234,2023-07-23,9.9,339.3,1.55,12.01,Delhi
8923,2023-07-25,12.96,228.3,1.67,15.0,Delhi
6122,2023-10-13,17.72,323.0,0.91,17.77,Bangalore
6387,2023-04-15,8.06,298.3,1.51,10.27,Chennai
8631,2023-08-30,12.54,247.4,1.83,14.95,Bangalore
8226,2023-08-23,12.69,155.6,1.78,14.98,Delhi
6108,2023-06-25,5.1,373.5,1.05,6.69,Bangalore
3224,2023-07-30,13.85,459.1,1.25,14.96,Chennai
3110,2023-01-31,7.9,396.5,1.38,9.87,Mumbai
1957,2023-08-23,15.74,104.0,1.66,17.49,Chennai
8146,2023-08-30,9.91,292.1,1.06,11.04,Mumbai
1560,2023-06-02,25.55,425.9,0.31,23.62,Delhi
8413,2023-07-15,7.01,315.9,0.83,7.97,Kolkata
2312,2023-09-26,26.64,247.8,1.47,26.92,Bangalore
2821,2023-06-19,19.51,178.0,1.29,20.14,Kolkata
6646,2023-12-23,16.47,198.7,1.53,17.88,Chennai
5945,2023-11-19,18.74,159.0,1.05,18.97,Mumbai
6374,2023-12-02,14.4,138.1,0.43,13.82,Chennai
3651,2023-08-20,8.19,315.0,0.32,8.01,Chennai
5701,2023-07-03,24.15,279.2,1.01,23.76,Delhi
3877,2023-12-25,28.2,380.7,0.49,26.36,Chennai
6582,2023-10-02,28.75,188.6,1.97,29.82,Bangalore
6390,2023-02-01,21.77,257.4,0.48,20.55,Delhi
5083,2023-06-26,15.26,356.2,1.18,16.09,Kolkata
1745,2023-03-06,16.96,483.5,0.1,15.46,Chennai
9749,2023-07-17,21.42,207.0,0.58,20.44,Kolkata
1941,2023-01-27,25.58,184.2,0.59,24.2,Bangalore
5023,2023-05-31,14.36,252.2,1.5,15.92,Bangalore
3296,2023-10-30,27.92,375.7,1.04,27.21,Bangalore
1939,2023-09-25,13.11,482.7,0.12,12.04,Kolkata
2610,2023-03-26,18.27,291.4,0.82,18.08,Kolkata
7300,2023-03-07,29.03,415.6,1.33,28.79,Mumbai
2725,2023-05-13,28.45,259.0,1.31,28.22,Delhi
9853,2023-03-23,22.39,67.9,0.2,20.55,Chennai
8187,2023-11-15,13.11,452.4,1.86,15.52,Delhi
1032,2023-11-24,10.48,180.4,0.57,10.57,Bangalore
6985,2023-04-08,7.0,112.4,1.79,9.88,Chennai
4414,2023-03-14,22.72,498.3,0.51,21.47,Mumbai
2156,2023-11-23,17.59,206.3,1.18,18.19,Delhi
4126,2023-01-30,19.31,111.4,0.87,19.12,Bangalore
9252,2023-05-05,16.81,190.2,1.2,17.53,Chennai
2543,2023-07-29,17.07,281.2,1.05,17.46,Chennai
1271,2023-09-29,19.28,89.6,0.1,17.55,Bangalore
6295,2023-08-01,27.86,208.7,0.77,26.61,Kolkata
5076,2023-05-13,5.73,351.0,0.12,5.4,Delhi
6902,2023-06-06,25.04,462.2,1.4,25.34,Chennai
3709,2023-02-16,14.76,228.8,1.72,16.72,Kolkata
6221,2023-12-23,23.62,304.1,0.83,22.92,Mumbai
9529,2023-12-29,28.71,336.2,1.1,28.04,Chennai
7722,2023-01-22,12.66,81.8,0.23,11.85,Chennai
9201,2023-03-24,7.24,204.0,0.83,8.18,Mumbai
5144,2023-08-22,10.81,357.9,0.36,10.45,Mumbai
6606,2023-03-01,10.55,381.0,0.22,9.94,Chennai
7766,2023-07-07,23.55,210.2,0.43,22.06,Bangalore
1730,2023-02-27,6.55,53.0,1.75,9.4,Mumbai
5890,2023-09-16,6.27,53.1,1.97,9.58,Kolkata
2648,2023-06-11,22.34,292.2,1.77,23.65,Mumbai
5228,2023-10-28,18.92,298.2,1.94,20.91,Chennai
3130,2023-11-02,15.44,300.1,1.49,16.88,Chennai
5366,2023-01-02,19.38,374.8,0.4,18.24,Delhi
2506,2023-09-28,23.38,464.6,1.17,23.38,Kolkata
3158,2023-05-23,7.59,495.6,1.49,9.81,Delhi
3916,2023-07-07,18.83,365.5,1.08,19.11,Mumbai
4229,2023-12-18,25.61,281.3,1.15,25.35,Delhi
7265,2023-12-07,14.06,113.4,1.21,15.07,Chennai
5136,2023-08-12,24.08,222.9,0.99,23.65,Bangalore
3689,2023-06-29,26.14,307.6,0.65,24.83,Mumbai
8190,2023-01-23,25.52,499.9,1.31,25.59,Chennai
3810,2023-12-21,21.26,107.1,0.2,19.53,Mumbai
7152,2023-02-06,22.93,406.9,0.42,21.48,Delhi
1012,2023-04-17,24.69,499.5,1.86,25.94,Delhi
6938,2023-10-24,23.34,412.4,1.03,23.07,Mumbai
8999,2023-08-17,16.29,395.2,1.66,17.98,Mumbai
8219,2023-11-09,8.98,166.4,1.48,11.04,Delhi
6328,2023-04-07,12.74,51.5,0.71,12.89,Mumbai
4621,2023-10-08,10.18,151.7,1.63,12.42,Delhi
4683,2023-04-20,14.04,405.4,0.27,13.18,Mumbai
8872,2023-02-06,17.23,98.3,1.76,19.03,Bangalore
6310,2023-02-09,28.98,183.3,1.39,28.86,Mumbai
1652,2023-03-26,28.99,303.1,1.86,29.81,Mumbai
6799,2023-10-29,24.24,310.9,1.8,25.42,Chennai
9812,2023-07-07,29.5,294.3,0.82,28.19,Bangalore
4790,2023-08-28,29.95,491.4,1.73,30.42,Delhi
2645,2023-12-24,27.13,55.5,1.17,26.76,Delhi
5512,2023-12-20,6.99,269.4,0.4,7.09,Kolkata
5759,2023-01-19,15.65,277.0,1.68,17.44,Bangalore
6874,2023-12-13,18.35,182.0,1.83,20.18,Bangalore
4688,2023-11-21,8.1,286.3,0.26,7.81,Mumbai
8689,2023-09-18,25.22,353.0,1.87,26.44,Chennai
2379,2023-06-07,8.72,352.7,1.24,10.33,Delhi
5243,2023-10-31,14.58,89.5,0.15,13.42,Delhi
7507,2023-04-22,6.72,411.1,1.13,8.31,Chennai
8819,2023-05-24,18.11,468.8,1.61,19.52,Chennai
9593,2023-09-13,19.93,105.6,1.11,20.16,Bangalore
3653,2023-01-18,23.38,237.5,1.44,23.92,Chennai
6611,2023-07-03,13.49,280.3,1.77,15.68,Chennai
7127,2023-10-14,19.76,110.7,1.75,21.28,Mumbai
4923,2023-05-11,23.35,276.5,0.44,21.9,Bangalore
9459,2023-10-08,24.05,143.1,0.91,23.46,Kolkata
6912,2023-09-02,12.54,470.9,0.31,11.91,Kolkata
6130,2023-01-08,6.69,251.8,1.23,8.48,Delhi
6439,2023-07-12,5.94,497.7,1.91,9.17,Chennai
8880,2023-11-14,24.2,70.9,0.45,22.68,Mumbai
7449,2023-01-07,14.64,107.4,0.87,14.92,Chennai
2725,2023-05-16,8.35,249.4,1.91,11.34,Delhi
8522,2023-01-19,9.61,443.5,1.53,11.71,Chennai
5784,2023-05-19,24.15,299.9,0.24,22.22,Kolkata
2232,2023-06-26,19.97,379.6,0.91,19.79,Bangalore
9808,2023-01-11,17.54,240.6,1.98,19.75,Chennai
9338,2023-02-10,20.58,68.2,0.96,20.44,Kolkata
8446,2023-04-24,8.44,341.5,1.3,10.2,Kolkata
5616,2023-06-29,12.98,335.3,1.43,14.54,Delhi
5725,2023-07-13,14.35,82.1,1.36,15.64,Bangalore
4677,2023-07-15,12.86,126.9,1.09,13.75,Delhi
7287,2023-12-14,26.61,264.3,0.35,24.65,Mumbai
9480,2023-08-13,19.54,251.0,1.45,20.49,Bangalore
2409,2023-11-27,23.23,388.6,1.87,24.65,Mumbai
9205,2023-11-19,10.92,224.3,1.89,13.61,Bangalore
1256,2023-09-18,11.6,348.5,1.23,12.9,Kolkata
2721,2023-04-26,10.63,367.0,1.04,11.65,Mumbai
2423,2023-05-30,22.2,340.3,0.73,21.44,Bangalore
5953,2023-04-28,13.73,318.3,0.3,12.96,Bangalore
3990,2023-06-14,15.13,412.6,1.78,17.18,Mumbai
2195,2023-09-09,22.73,345.7,0.36,21.18,Bangalore
5559,2023-09-24,29.29,425.4,0.65,27.66,Delhi
5365,2023-02-13,9.05,336.5,1.51,11.16,Delhi
2244,2023-06-30,6.57,121.5,1.44,8.79,Mumbai
7766,2023-03-18,9.87,189.3,1.39,11.66,Kolkata
6302,2023-04-26,23.37,198.7,1.51,24.05,Chennai
2306,2023-03-08,9.87,92.3,1.13,11.14,Mumbai
3402,2023-01-13,19.61,361.5,0.39,18.43,Mumbai
1496,2023-04-02,19.76,317.8,2.0,21.78,Mumbai
4399,2023-09-03,12.36,315.4,1.8,14.72,Mumbai
1909,2023-09-24,6.72,265.3,0.92,7.89,Delhi
1372,2023-05-19,14.98,294.4,1.11,15.7,Mumbai
7236,2023-12-07,9.67,53.6,0.85,10.4,Kolkata
2344,2023-09-01,9.61,93.3,1.31,11.27,Chennai
9515,2023-12-07,18.06,357.5,1.49,19.23,Chennai
3431,2023-09-30,21.83,167.7,0.54,20.73,Kolkata
5670,2023-10-31,6.89,98.6,0.92,8.04,Mumbai
3784,2023-07-10,19.46,197.9,1.32,20.15,Chennai
2695,2023-04-07,11.16,164.5,1.98,14.0,Delhi
2907,2023-11-27,21.83,63.2,0.72,21.09,Chennai
5814,2023-07-24,25.26,234.8,1.52,25.77,Kolkata
1780,2023-05-17,25.18,62.2,0.76,24.18,Chennai
2019,2023-03-18,14.25,50.2,0.28,13.39,Kolkata
2403,2023-02-06,19.18,406.6,1.56,20.38,Mumbai
2426,2023-10-13,24.84,191.7,1.33,25.02,Chennai
9855,2023-10-30,6.52,305.4,1.08,8.03,Kolkata
6868,2023-05-15,20.14,184.0,1.38,20.89,Delhi
1010,2023-05-22,25.91,468.5,1.77,26.86,Delhi
7330,2023-09-11,14.31,378.1,1.54,15.96,Bangalore
3825,2023-02-17,16.39,216.1,1.73,18.21,Chennai
8464,2023-09-12,22.47,144.8,0.65,21.52,Mumbai
4003,2023-05-14,6.7,112.0,1.62,9.27,Bangalore
8195,2023-10-17,14.64,393.1,0.78,14.74,Chennai
7720,2023-07-27,12.39,253.9,0.14,11.43,Delhi
4088,2023-04-11,5.42,154.4,0.18,5.24,Mumbai
2789,2023-02-15,9.9,463.8,1.49,11.89,Delhi
4036,2023-03-11,14.9,225.5,0.62,14.65,Chennai
8377,2023-05-16,9.94,294.6,0.68,10.31,Mumbai
8598,2023-10-07,20.06,436.0,1.28,20.61,Mumbai
5838,2023-03-08,16.22,425.0,1.51,17.62,Bangalore
6872,2023-01-04,5.99,337.1,1.16,7.71,Mumbai
4653,2023-08-12,11.88,449.9,1.44,13.57,Chennai
5299,2023-01-01,5.49,478.4,1.89,8.72,Kolkata
1973,2023-10-17,13.95,470.8,1.72,16.0,Kolkata
8083,2023-04-19,11.48,207.1,0.56,11.45,Mumbai
6494,2023-09-22,22.2,228.7,1.82,23.62,Kolkata
4406,2023-03-04,12.69,158.2,0.66,12.74,Chennai
6150,2023-09-23,14.38,426.6,1.36,15.66,Bangalore
4129,2023-05-18,23.13,104.8,1.76,24.34,Delhi
1104,2023-02-13,17.02,209.8,1.28,17.88,Delhi
8433,2023-09-19,18.91,54.4,1.63,20.28,Chennai
8689,2023-08-04,26.03,317.6,1.86,27.15,Bangalore
4567,2023-05-01,10.17,346.3,1.94,13.03,Chennai
5348,2023-06-01,29.73,162.0,0.88,28.52,Mumbai
5390,2023-08-01,27.5,381.5,1.99,28.73,Bangalore
7811,2023-08-22,12.16,221.7,0.62,12.18,Kolkata
2181,2023-12-17,27.32,190.3,0.98,26.55,Mumbai
5644,2023-04-21,23.85,480.3,1.55,24.57,Kolkata
6873,2023-12-27,28.27,314.9,1.94,29.32,Mumbai
5394,2023-11-16,22.28,163.5,0.2,20.45,Mumbai
4534,2023-08-10,21.86,492.5,1.9,23.47,Mumbai
6844,2023-08-14,5.09,224.4,2.0,8.58,Mumbai
6939,2023-07-29,16.87,341.5,1.83,18.84,Bangalore
7475,2023-03-12,10.01,375.7,0.31,9.63,Bangalore
2774,2023-12-26,13.1,240.0,1.7,15.19,Mumbai
9283,2023-03-30,29.47,291.2,1.32,29.16,Chennai
1446,2023-09-19,7.14,157.9,0.12,6.67,Mumbai
1108,2023-07-07,23.06,259.6,1.97,24.69,Mumbai
4239,2023-04-22,9.32,189.9,0.39,9.17,Chennai
6931,2023-08-27,5.19,296.4,0.85,6.37,Chennai
5053,2023-09-13,17.54,351.5,0.16,16.11,Mumbai
5537,2023-05-30,9.03,326.3,0.69,9.51,Delhi
7361,2023-05-07,29.14,399.5,1.18,28.59,Delhi
2245,2023-11-15,10.09,68.7,1.87,12.82,Chennai
3720,2023-10-01,9.8,85.4,1.98,12.78,Mumbai
9469,2023-11-29,5.8,142.4,0.9,7.02,Kolkata
8741,2023-05-19,13.25,493.6,0.91,13.74,Kolkata
6105,2023-04-13,5.6,410.1,0.4,5.84,Mumbai
3922,2023-08-30,17.47,465.9,1.05,17.82,Mumbai
3513,2023-04-27,17.64,172.4,1.89,19.66,Mumbai
3801,2023-08-02,6.33,308.2,0.41,6.52,Kolkata
7981,2023-01-17,11.0,299.7,0.61,11.12,Kolkata
9221,2023-06-28,25.8,306.3,1.79,26.8,Chennai
7502,2023-08-12,16.56,372.9,1.29,17.48,Bangalore
7038,2023-09-27,15.87,227.3,0.73,15.74,Chennai
7229,2023-11-09,22.47,354.7,1.64,23.5,Chennai
1364,2023-12-15,22.87,404.8,0.31,21.2,Delhi
2800,2023-05-14,24.05,180.1,1.73,25.1,Chennai
6958,2023-04-24,25.76,475.6,1.08,25.34,Chennai
8436,2023-05-12,10.81,283.1,1.54,12.81,Chennai
5793,2023-05-19,6.66,379.7,1.08,8.15,Chennai
9160,2023-12-31,14.51,378.0,0.57,14.2,Bangalore
1179,2023-08-20,26.38,304.4,1.32,26.38,Delhi
4873,2023-04-02,6.95,195.2,0.39,7.04,Kolkata
4960,2023-09-24,19.4,350.1,0.54,18.54,Mumbai
2186,2023-04-09,22.53,89.3,1.14,22.56,Kolkata
1773,2023-07-26,17.04,491.6,0.84,17.02,Delhi
5460,2023-01-08,11.38,132.8,1.52,13.28,Chennai
1352,2023-11-17,13.16,173.9,1.21,14.26,Kolkata
7943,2023-04-03,6.79,479.5,0.82,7.75,Chennai
6202,2023-06-07,12.31,133.9,0.72,12.52,Bangalore
6344,2023-12-26,6.11,126.5,1.84,9.18,Bangalore
5507,2023-04-09,23.16,412.0,0.18,21.2,Delhi
5830,2023-08-13,27.45,163.1,1.41,27.52,Kolkata
1117,2023-12-06,20.84,92.6,0.84,20.44,Bangalore
1481,2023-07-27,21.42,152.0,0.82,20.92,Delhi
5287,2023-03-14,16.8,449.8,1.34,17.8,Delhi
7802,2023-02-28,8.9,176.1,1.72,11.45,Delhi
9298,2023-10-14,5.19,362.8,1.48,7.63,Kolkata
5477,2023-03-05,13.6,227.8,1.37,14.98,Kolkata
7533,2023-09-13,23.79,168.0,1.04,23.49,Delhi
1243,2023-02-17,29.01,114.8,0.99,28.09,Mumbai
8012,2023-10-06,15.78,487.5,0.98,16.16,Kolkata
1865,2023-07-17,14.13,284.5,0.38,13.48,Kolkata
6329,2023-06-07,16.15,101.6,1.16,16.85,Mumbai
1603,2023-11-07,15.69,139.5,0.7,15.52,Kolkata
6756,2023-01-07,20.65,233.3,1.27,21.12,Kolkata
5018,2023-09-05,23.35,294.9,1.12,23.26,Bangalore
6192,2023-08-20,24.62,131.8,1.89,25.94,Mumbai
3015,2023-04-16,21.24,175.0,0.93,20.98,Bangalore
4380,2023-04-08,15.94,402.7,1.36,17.07,Mumbai
4770,2023-09-25,28.75,237.9,1.23,28.34,Mumbai
6829,2023-03-01,22.78,50.6,1.4,23.3,Mumbai
2613,2023-11-04,15.67,74.3,0.61,15.32,Kolkata
2879,2023-05-20,16.16,247.7,0.59,15.72,Delhi
6372,2023-11-24,25.45,77.1,1.16,25.22,Chennai
5108,2023-07-09,16.01,128.3,1.71,17.83,Delhi
9978,2023-05-05,17.91,377.5,1.47,19.06,Kolkata
1148,2023-06-12,12.29,266.2,1.03,13.12,Kolkata
2754,2023-03-01,25.97,267.1,0.58,24.53,Chennai
8378,2023-01-31,18.06,319.2,1.54,19.33,Kolkata
7681,2023-11-29,18.81,404.8,1.86,20.65,Mumbai
4756,2023-03-17,27.02,121.4,0.5,25.32,Bangalore
6392,2023-08-31,28.01,127.9,1.62,28.45,Bangalore
4052,2023-11-13,25.6,104.6,0.43,23.9,Mumbai
6692,2023-09-15,6.63,471.6,1.81,9.59,Delhi
5218,2023-07-09,16.09,309.8,1.32,17.12,Bangalore
5803,2023-11-11,13.58,91.7,0.44,13.1,Mumbai
3377,2023-10-23,10.34,149.3,0.17,9.65,Delhi
6086,2023-06-26,27.72,376.5,1.42,27.79,Bangalore
4182,2023-10-15,27.25,63.0,1.25,27.02,Mumbai
4160,2023-10-21,16.63,376.5,1.26,17.49,Bangalore
7576,2023-12-14,8.36,460.2,1.02,9.56,Bangalore
9903,2023-07-26,5.33,75.4,1.27,7.34,Bangalore
3586,2023-08-03,15.96,133.9,1.76,17.88,Chennai
3648,2023-12-10,6.0,51.1,1.91,9.22,Delhi
8313,2023-05-21,20.24,99.1,0.75,19.72,Bangalore
2717,2023-03-26,20.21,327.6,1.03,20.25,Mumbai
6308,2023-07-01,27.47,70.2,0.62,25.96,Chennai
